Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
557.54,302.48,537.68,-106.11,942.39,498.60,303.93,-411.62,68.35,-936.37,-51.27,804.67,141.89,-448.71,162.11,-159.50,1
-627.22,-459.26,-631.15,-615.10,-826.61,136.11,-370.29,-859.92,321.76,-19.78,766.02,722.45,-299.31,510.45,189.37,562.14,1
427.58,473.16,-65.72,990.46,742.06,604.15,-499.94,-79.93,-834.19,397.51,656.12,104.08,198.03,-468.81,-815.63,668.47,1
552.39,735.57,536.84,992.83,757.51,661.20,-450.67,123.69,348.84,482.12,-241.70,162.81,93.31,-476.23,-246.93,-508.59,1
-410.07,-537.86,764.09,-965.69,310.48,978.14,692.43,-175.84,6.42,902.53,343.11,-691.63,-323.73,-167.33,-424.73,-712.79,1
480.10,349.12,-831.41,546.61,-232.47,165.87,-922.69,-482.23,770.19,488.12,325.20,-105.75,472.96,-338.31,-735.99,802.88,1
571.52,684.78,-536.36,858.85,-499.66,-148.24,753.36,299.24,-164.26,944.89,704.62,-956.98,-223.95,459.83,463.13,110.27,1
459.54,451.61,-488.47,904.78,432.24,692.83,358.76,-200.76,823.47,-110.17,-529.70,924.55,600.09,18.11,-754.69,358.16,1
-517.83,-409.21,-414.93,-283.37,198.41,941.88,785.48,672.30,-193.30,820.38,587.26,-171.41,-170.14,-190.19,355.94,-806.45,1
697.31,666.31,-847.07,937.71,-522.34,-63.71,-607.61,593.23,958.50,-515.92,19.61,567.53,-124.69,-128.98,-641.76,-61.68,1
-673.37,-630.90,251.44,-185.27,954.89,344.07,-889.78,-681.44,617.31,627.11,269.86,94.16,505.99,11.02,632.79,-941.28,0
444.44,434.81,-802.97,740.91,837.01,-638.79,999.51,-808.23,-799.74,205.50,908.96,-850.80,39.88,-438.96,231.20,-325.87,1
-489.93,-443.94,-265.56,20.45,525.69,168.78,851.74,768.24,751.59,-963.33,-548.12,438.15,77.05,860.43,-828.58,-807.26,0
500.73,363.74,-248.74,-26.24,-415.40,627.98,-644.75,109.70,-372.46,206.73,-999.57,-398.21,-170.73,585.52,34.80,823.34,0
558.81,615.10,433.09,901.57,-341.72,788.66,369.74,432.49,887.74,548.13,499.31,864.36,191.77,973.48,-38.33,881.19,1
-486.38,-326.88,116.80,-785.41,-692.59,-184.50,495.76,787.62,198.40,-971.21,19.10,-120.57,582.35,-188.66,797.72,0.89,0
404.39,549.72,-841.51,960.13,458.11,-708.31,779.24,607.02,-379.58,975.28,-592.74,419.16,-146.95,-984.96,-847.76,-738.32,0
564.65,358.93,260.09,577.62,298.97,-645.42,624.36,566.99,-990.17,979.75,-173.75,-35.79,-547.67,-939.34,-173.96,106.71,1
383.78,417.54,862.85,-460.79,490.59,110.73,-235.94,428.37,282.98,665.38,192.40,-296.37,-715.70,-818.58,-420.49,378.39,1
383.17,446.73,-492.40,-996.94,-176.43,-742.76,-461.85,-579.30,-759.87,149.52,-125.50,468.95,809.49,-573.38,-537.82,-548.01,1
606.34,431.07,937.71,-25.27,-529.34,997.70,-274.04,142.55,-69.29,545.80,3.55,-890.55,743.17,943.15,780.33,863.74,1
522.33,368.33,784.12,599.83,700.77,125.65,-880.31,829.03,-28.14,-526.87,-633.87,279.01,780.21,555.72,561.62,-211.82,1
-626.66,-451.49,-760.21,-112.60,-460.30,-943.04,-151.21,-773.12,955.27,689.23,682.82,735.54,983.83,413.21,-380.92,-970.53,0
-290.76,-477.12,433.23,27.89,694.39,-979.68,342.24,578.73,259.05,-407.42,-980.47,-58.99,-247.01,-666.79,73.39,-203.04,0
-755.22,-382.72,142.64,-939.82,-152.47,-300.84,-424.46,-230.31,-148.60,970.54,-841.19,-761.79,53.05,-124.74,-541.65,-124.90,0
-603.32,-552.83,240.88,-586.78,342.68,-372.14,-914.64,-206.19,-373.41,-102.87,380.90,78.47,808.78,-547.49,-795.66,531.69,1
491.65,665.73,-625.85,292.34,-818.99,390.59,-473.48,911.93,752.29,-696.38,646.88,-397.10,-130.75,55.64,329.09,178.65,1
-495.79,-483.64,-978.77,867.49,-919.74,244.06,966.97,-673.60,594.16,20.99,771.25,372.99,466.02,810.38,574.66,-648.35,1
383.67,598.00,-977.45,516.40,346.79,-500.31,-832.27,-456.81,804.73,923.08,-853.95,945.62,-213.38,677.31,-834.85,697.18,1
423.85,564.19,668.30,-105.66,181.90,-945.21,-21.40,206.80,279.48,-892.49,468.06,924.37,-509.81,-484.28,960.91,596.22,1
-570.79,-529.67,-900.31,-540.63,355.92,-149.70,680.18,598.80,-827.51,143.07,-768.45,-96.08,-259.85,-538.88,-784.73,-311.55,1
-345.89,-357.37,-0.20,-894.43,-67.18,426.54,192.25,-800.66,568.15,858.34,195.51,146.23,-801.12,562.79,392.34,6.84,1
-609.38,-499.79,-449.04,231.75,-919.39,777.39,472.20,534.38,-862.61,-60.98,432.24,947.64,-852.79,-464.64,245.71,223.62,1
-837.64,-558.65,520.24,993.04,928.33,-328.56,-29.98,-283.72,532.98,-414.94,825.55,-805.65,644.32,942.73,-904.09,231.95,0
-438.27,-512.00,746.85,-639.52,2.67,-954.87,-766.19,-492.04,537.36,621.11,-343.69,-897.37,245.00,527.61,-841.53,-395.91,0
-598.30,-544.32,468.05,615.78,427.57,-349.72,766.38,702.43,0.72,367.20,-294.33,-189.76,-194.47,191.06,237.08,853.41,1
481.06,521.49,686.04,-873.66,-640.04,-548.53,221.11,-922.14,13.96,520.84,222.30,-521.30,354.02,554.81,-766.86,-610.82,0
-410.94,-527.40,-366.94,25.79,867.21,770.04,-793.47,-844.65,760.66,-24.53,-686.02,170.38,-504.84,-22.66,144.06,-926.04,0
-601.18,-438.34,-362.06,-533.23,187.85,314.80,-821.73,-782.70,402.63,-778.26,174.94,350.85,-961.90,809.82,91.94,-442.92,0
-413.33,-701.93,140.47,-124.29,-746.43,120.33,922.37,601.21,-968.80,445.61,268.81,-452.94,342.38,-593.18,761.51,214.45,0
-267.61,-279.71,-958.76,-685.46,500.92,-171.90,-167.41,652.06,734.12,-940.15,185.02,366.93,-390.12,268.96,-761.20,417.89,1
-533.49,-735.74,-441.79,892.09,-235.63,363.72,-629.22,219.95,409.24,339.57,798.74,352.69,185.84,558.97,601.25,-891.10,0
364.99,501.38,7.95,463.98,99.39,424.85,767.67,694.64,-446.06,-802.55,167.06,-423.48,140.98,-822.76,-265.89,920.07,1
-395.50,-406.55,-862.24,262.06,259.81,-60.82,-366.98,-153.47,-771.50,488.65,734.94,33.31,-848.30,781.56,-134.76,-947.43,1
-623.11,-435.63,-884.08,-253.87,463.80,-675.97,-447.07,956.28,831.54,-951.14,-520.76,101.94,177.81,-572.96,440.87,306.03,0
-403.01,-429.60,-904.60,-494.14,126.80,-702.27,556.69,-289.50,-925.11,816.03,-295.82,839.53,828.69,-545.81,572.32,930.53,0
439.05,532.01,426.71,-574.08,470.42,-814.22,-588.07,-142.96,-242.52,-747.48,109.97,889.72,815.90,902.33,-542.64,570.44,1
546.68,348.80,165.01,-981.28,213.64,581.17,216.33,-428.28,932.73,736.33,-253.27,-577.26,843.68,89.12,961.19,-718.80,1
342.15,523.75,69.38,24.27,820.74,332.79,-145.08,-265.25,153.99,741.93,-612.00,-488.69,187.05,-351.11,-411.48,-32.04,0
-427.30,-467.42,-796.34,-539.36,113.46,-191.87,218.84,-32.01,-94.87,-195.95,276.67,-562.33,-887.67,-134.75,-851.00,870.11,0
719.64,576.12,773.96,-132.62,-972.93,-390.58,-760.53,-424.05,353.74,990.25,379.34,-774.73,965.22,630.53,-10.80,-10.71,0
-327.71,-491.57,-697.56,-526.56,903.57,-385.09,51.18,159.62,712.03,-12.06,167.71,673.70,787.44,-258.80,286.60,-943.42,0
-729.33,-505.29,-175.05,524.39,421.39,-175.08,856.77,438.14,618.59,-384.76,578.61,-114.60,969.71,-588.73,214.48,566.98,1
-526.29,-372.52,-401.65,989.44,-578.17,-446.92,393.34,728.19,-504.97,975.58,110.76,476.98,938.64,673.65,-123.33,72.01,0
696.94,514.40,739.06,-627.56,-90.79,697.50,809.84,-637.92,450.86,623.22,-722.26,-22.10,-130.75,-363.40,-979.86,-870.53,1
450.85,596.91,-8.70,-852.25,149.47,568.92,775.17,243.33,686.47,640.33,814.43,-894.36,-805.33,842.15,484.15,627.56,1
485.57,569.54,441.64,982.17,-828.44,-597.36,335.57,-543.45,557.96,449.18,707.07,-633.54,-605.35,687.76,-859.00,-952.02,1
451.59,660.51,906.90,260.29,385.51,394.94,133.60,-632.23,-544.40,-651.39,35.88,-724.46,623.05,742.71,-795.67,-647.81,0
465.45,730.06,373.92,-417.49,581.68,-45.72,-784.19,-797.45,534.61,240.24,-487.50,-342.09,-976.40,-81.19,-112.80,-444.90,0
-650.48,-358.20,-896.94,198.23,248.62,-33.82,213.11,-634.47,279.80,-154.35,652.10,-429.97,-739.41,-671.93,-192.08,394.30,1
-424.60,-425.80,-821.69,804.62,237.16,36.99,-629.51,418.37,-223.50,-727.04,-864.82,131.43,302.37,-467.12,-892.32,727.54,1
569.45,539.88,880.80,632.00,-931.99,-660.88,-296.14,14.12,889.76,-326.90,-903.40,-711.98,-456.35,-390.91,-482.37,-926.13,1
473.14,672.60,334.36,895.52,589.65,-403.27,-116.73,-540.67,888.99,256.72,-881.37,-804.09,-630.61,439.96,608.26,-105.25,1
-367.50,-495.83,587.22,-6.52,269.85,-519.19,-110.43,524.96,-933.72,-83.19,260.52,745.89,110.83,-390.80,-880.15,702.21,1
-588.35,-417.64,-174.76,-641.97,335.67,521.83,799.06,-157.56,75.46,-893.34,-618.37,579.22,192.85,256.49,890.16,322.36,1
-436.63,-415.42,-479.86,155.26,319.17,39.83,828.05,-453.33,-430.59,-212.10,761.30,996.80,558.21,-166.93,-60.39,202.56,0
588.71,568.07,224.15,996.56,-506.72,121.42,-267.87,793.28,862.99,745.83,416.81,-622.98,569.67,684.41,-28.39,-481.55,1
-576.96,-446.06,872.89,-95.90,199.53,-12.50,-272.36,-489.28,698.44,-953.22,324.66,-146.09,-294.60,-343.91,463.95,-841.31,0
593.87,569.68,-640.92,653.26,330.46,339.53,-276.23,-285.77,608.21,784.21,-843.97,119.69,-287.60,613.57,270.92,46.06,1
-567.28,-519.19,-563.13,53.05,-239.12,445.52,-117.79,467.58,265.57,-114.95,-800.85,-238.66,-393.46,135.68,-462.79,-387.97,1
-422.42,-421.41,-184.07,937.34,-262.31,-255.54,-981.00,332.80,794.99,926.53,-704.02,-445.27,-409.84,-317.10,675.71,933.51,0
506.93,599.81,-426.18,87.11,377.78,630.37,-590.69,-111.87,-303.25,-167.30,-450.68,-403.82,783.80,-268.86,-139.48,-234.42,0
-525.91,-604.38,842.58,-753.81,-491.16,221.37,995.74,570.48,-449.65,-980.04,59.29,-943.88,-723.49,-23.34,-860.94,-4.96,1
-508.60,-686.99,954.61,-635.89,-317.36,32.87,-353.42,144.51,-826.73,907.77,346.93,-360.26,-97.51,53.35,438.56,648.46,1
-724.02,-629.86,366.11,-355.22,41.15,50.85,-59.38,-24.78,-714.93,-78.86,565.80,-240.98,-778.24,-743.94,949.14,299.24,1
544.50,398.37,-573.53,-719.34,-547.81,-518.97,-193.87,418.83,-547.54,703.02,642.24,-445.50,-215.34,-24.64,-292.58,839.12,0
-564.81,-432.37,285.28,-261.83,-227.75,-323.67,418.09,-14.18,-786.92,516.87,-747.06,-558.06,-290.26,879.15,477.81,-804.15,1
443.80,431.86,382.40,-648.47,227.47,-568.42,715.42,-658.77,751.48,268.81,-501.29,-927.87,-542.71,-404.45,416.91,-270.19,0
-290.61,-692.09,963.18,-724.52,820.73,-285.39,-978.72,114.27,818.30,-196.90,-911.97,-316.87,-874.89,-161.64,-886.15,-364.42,0
594.50,550.65,491.47,638.40,452.73,-158.06,840.72,187.80,837.77,809.62,-747.95,-650.31,-426.50,461.61,-321.57,-609.12,1
-603.01,-512.73,948.85,-875.86,-633.19,-249.67,-979.19,299.72,-215.18,928.62,-710.01,742.45,831.44,27.70,547.19,178.80,1
560.74,547.07,-30.34,-754.96,-441.41,174.65,97.46,961.15,163.32,519.99,77.23,488.91,-947.60,-881.15,452.67,621.32,1
-359.93,-616.47,-0.37,-238.49,-963.36,-7.90,-708.76,-280.22,-492.66,-357.86,-901.53,756.19,16.58,726.67,-984.00,976.96,0
-571.77,-312.48,627.93,-276.08,-687.07,-788.85,387.87,499.16,582.81,-520.69,-216.87,-405.11,-770.54,-804.49,-394.09,921.51,1
787.34,499.90,936.83,185.14,602.94,-363.11,-703.86,124.25,-837.85,971.88,-696.64,722.06,-321.13,-264.13,-559.93,448.02,1
525.15,567.54,-985.37,-327.61,121.13,704.68,685.61,0.41,-438.82,-947.36,385.45,-731.44,898.76,983.78,-399.27,-787.25,0
-395.38,-541.43,-222.64,53.50,220.10,277.92,-975.42,157.60,-8.74,-991.66,869.07,911.71,-983.92,553.09,429.24,39.20,0
-634.85,-685.85,333.51,-472.06,34.51,218.02,836.57,-71.05,659.01,63.98,383.59,-611.35,-403.44,623.60,695.32,581.89,1
471.76,686.61,-239.86,-646.97,-953.93,447.42,640.34,649.67,-359.90,-54.85,583.70,-887.93,57.54,253.57,-628.67,522.60,1
-630.88,-334.42,-312.30,76.02,103.31,-877.74,-602.78,117.69,-564.58,-753.79,397.46,-590.10,817.72,741.73,676.27,707.30,1
475.08,337.71,-254.92,666.75,187.04,-585.23,540.11,314.59,351.57,-434.87,-864.28,175.49,967.51,-627.16,501.62,-98.80,1
367.83,471.16,-176.76,-412.15,-343.31,292.85,494.75,-453.06,562.55,-407.42,-910.09,-839.55,903.94,-407.23,-744.28,-21.16,1
628.43,535.71,-296.53,-141.35,649.60,-18.70,-931.28,-448.89,740.30,-51.29,447.58,-168.63,-994.47,-535.66,689.27,426.32,0
-599.70,-538.98,-803.76,703.05,-864.27,77.80,229.61,-403.53,968.95,-990.15,-748.26,-115.85,766.50,11.25,-750.94,-24.64,0
-488.21,-391.79,-824.84,381.35,-901.26,432.82,264.87,-447.58,-54.62,-111.33,777.38,867.96,839.12,-984.03,-808.92,144.97,0
495.83,638.92,925.12,-572.63,-123.53,-248.16,-142.39,466.61,-10.66,-488.42,-705.98,-369.91,-790.58,-193.09,95.17,224.15,1
567.76,491.04,49.93,7.74,-530.13,-286.00,-477.38,-67.60,-805.40,-161.82,-391.14,-546.66,-592.52,663.97,-457.05,-208.21,1
377.66,414.56,645.30,-599.21,449.99,356.14,-955.61,58.88,-231.27,-997.18,550.15,91.65,-78.57,-11.25,-207.19,432.75,1
482.48,431.29,-527.08,-892.46,-663.89,-96.14,998.72,-709.48,-61.56,-219.30,384.44,715.69,143.41,970.88,925.72,-180.15,1
371.47,538.38,-131.79,-297.36,-330.33,-456.72,-296.07,172.73,179.51,385.39,-486.09,-827.22,-81.04,660.17,-31.56,-824.42,1
-392.16,-504.67,-558.97,504.73,392.03,-673.21,-425.73,696.32,227.20,-97.73,-803.82,721.94,-7.93,-542.75,-505.44,-799.32,1
-473.08,-670.38,-92.48,-284.76,908.80,563.79,-228.27,-352.88,-831.91,874.99,-721.39,984.95,-256.19,-894.50,-629.95,353.28,1
-532.72,-453.45,797.17,-389.14,-381.92,-100.93,335.44,-476.04,439.97,111.46,-855.12,341.02,-893.01,508.48,120.10,534.96,1
602.42,609.81,877.04,-33.90,687.82,-27.55,-687.82,128.02,891.14,277.65,510.77,-610.45,-729.20,927.78,-383.49,-471.09,1
474.66,569.08,-541.64,319.29,871.98,-640.72,-579.35,183.14,-642.11,-178.33,-681.41,793.34,-977.98,-11.10,-712.54,320.20,0
308.41,461.53,-573.80,-38.72,256.32,-69.30,569.97,-349.93,746.62,31.95,287.82,562.55,-364.95,-560.68,-846.71,330.72,0
607.61,629.39,-92.73,-721.58,-270.33,200.42,-672.56,59.08,369.02,276.92,866.43,-576.91,187.36,-178.70,789.31,75.56,1
-468.19,-422.57,47.71,611.45,911.42,218.46,184.79,239.94,961.98,-883.65,-409.59,239.12,-46.16,-454.33,945.38,395.32,0
-565.58,-381.92,916.71,261.74,471.16,-279.31,-663.39,-220.20,-456.67,54.82,684.04,-14.73,-823.71,807.23,-505.22,-561.49,0
-544.76,-560.26,514.26,939.33,-245.60,723.31,903.48,-258.42,-396.59,-252.81,-373.16,-202.86,-518.25,936.91,363.67,152.81,1
638.02,371.31,468.57,-456.26,-215.52,869.09,-525.87,-31.97,-202.69,-378.56,-189.93,-402.92,-364.50,780.35,-556.65,-347.20,1
-519.96,-214.65,845.64,-455.49,97.78,-720.38,160.09,-821.70,-891.07,858.87,-662.97,330.27,-782.28,7.30,818.83,-512.28,1
368.14,570.17,-620.57,-65.16,598.26,-421.16,587.18,-617.17,513.39,608.73,117.73,-330.30,-198.52,912.78,165.00,-205.69,0
-622.40,-388.34,427.27,-729.33,960.99,-48.23,465.91,409.44,871.65,-479.44,-503.85,-427.67,720.34,927.60,-605.93,-7.73,1
-562.16,-557.42,-20.61,-389.74,-660.28,530.31,-924.51,736.29,-443.11,155.56,-217.02,-629.41,-21.65,-33.48,276.09,705.83,1
-455.63,-571.03,204.28,-633.14,-108.38,840.46,673.98,650.09,351.61,52.93,-546.57,436.12,402.04,-451.53,668.75,658.62,0
347.65,480.50,57.39,-499.97,-721.31,601.93,-375.94,573.01,-970.05,-966.95,-209.53,-157.37,4.15,763.21,707.14,188.31,1
-628.47,-434.14,893.24,914.03,753.28,227.44,-528.75,-904.41,-93.82,-532.32,-116.45,-624.60,-900.76,832.26,-6.83,881.15,1
-375.59,-335.61,-570.60,-399.02,660.61,-78.95,362.23,-130.76,-959.91,801.70,-499.68,791.69,-677.85,244.17,582.85,-107.37,0
-699.84,-542.98,486.30,-477.83,-281.97,181.75,-234.81,637.43,679.33,-861.61,-336.04,344.54,-451.82,-720.08,-878.77,237.24,1
-609.37,-393.93,285.21,-827.03,-301.96,239.02,387.91,846.78,975.51,463.01,202.05,322.26,-796.50,512.98,-872.29,-495.06,0
630.46,442.59,883.96,686.62,-972.16,886.75,141.35,-225.20,889.77,104.69,-512.37,-776.82,-399.89,219.93,260.46,125.35,1
-354.78,-550.43,-163.09,798.80,-236.14,408.66,210.77,371.69,181.74,931.47,824.70,-815.82,409.94,586.94,-630.45,-830.54,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
444.74,495.17,657.70,917.47,460.69,389.62,-795.42,708.62,-844.57,395.10,808.97,-443.06,-712.52,832.13,723.81,-132.23,1
-487.17,-538.61,-672.34,-601.90,242.02,-666.48,589.83,-775.28,-341.76,651.08,-417.41,385.77,-455.51,-412.41,845.97,-229.20,0
-563.19,-370.00,-821.37,196.46,-444.19,-182.20,307.08,-282.66,8.10,675.43,110.75,-156.04,-805.29,106.97,-674.73,72.31,1
-453.87,-712.67,896.13,-635.17,-263.47,-628.79,72.96,76.79,-272.34,-654.12,472.54,-272.16,210.08,717.29,-263.89,-449.37,1
464.02,419.59,-490.69,572.21,-650.90,-119.16,542.23,273.23,365.10,-377.70,-438.46,-520.07,-373.63,-491.12,379.99,655.33,1
616.96,797.33,-430.88,-492.39,-8.10,-408.62,14.64,233.41,-185.80,731.26,426.49,-564.29,-700.09,822.36,-161.59,194.75,1
-443.04,-578.37,-243.12,-420.67,525.57,-856.28,388.04,-724.06,165.31,-953.45,-238.97,-852.81,21.24,-960.79,619.45,61.55,1
-449.38,-350.61,289.34,40.36,-831.99,840.81,-812.96,-128.30,534.46,598.60,655.29,-803.31,-478.36,-134.82,193.03,609.44,1
-557.16,-271.15,819.89,-8.79,996.03,612.39,94.52,-47.37,383.76,666.51,-510.96,-816.06,-645.81,895.04,-58.63,-377.27,0
-493.28,-602.41,-620.56,681.98,947.93,-242.70,846.98,-729.49,673.96,907.41,-170.11,383.90,-427.88,-52.22,-679.65,467.47,0
-509.53,-397.60,-483.13,293.08,-555.17,-725.15,98.02,109.47,-501.00,53.09,354.16,-425.78,999.95,-339.47,805.76,-913.11,1
-474.91,-404.41,-23.82,-625.27,-73.93,-154.05,-965.14,489.98,-40.43,-698.72,-262.59,35.47,919.65,-485.63,869.80,366.09,1
605.45,633.69,-598.87,895.97,-423.26,656.70,889.11,-35.54,101.35,830.29,963.73,489.79,-790.78,-958.42,-333.62,887.15,1
-314.85,-377.18,693.23,48.68,-527.76,-719.55,-484.45,182.52,-458.25,973.86,-646.75,132.47,955.78,149.08,402.03,450.89,1
389.27,411.33,-174.13,832.71,854.43,211.60,-353.91,-241.79,440.88,565.93,-579.30,-814.97,625.86,905.04,-954.47,-13.79,1
633.98,537.62,387.08,780.47,622.62,145.08,780.31,-932.09,-372.28,286.80,-3.21,-467.55,89.03,906.35,804.38,-408.43,1
-607.47,-501.97,-837.26,17.74,-463.97,-661.56,-19.15,536.65,803.96,569.86,79.06,235.35,221.46,714.87,256.55,-541.38,1
452.09,527.11,-470.05,771.04,-971.62,-428.93,447.78,722.33,-979.95,629.81,610.66,136.20,54.44,854.94,-67.37,341.97,0
-559.24,-449.82,425.06,903.00,-298.69,410.37,724.19,-826.50,-412.03,866.29,483.35,19.23,289.06,-701.91,272.25,707.21,0
-431.41,-612.44,413.79,920.22,-724.04,725.00,-674.41,-205.83,651.18,-542.21,-306.15,-312.83,226.94,-792.57,341.81,-213.11,0
604.03,559.31,-750.32,-477.91,806.19,115.83,-345.98,333.36,323.55,-723.19,-860.06,738.12,-16.52,669.55,51.18,-412.91,1
-469.51,-599.98,26.52,-852.77,647.78,-454.95,-381.17,195.98,551.44,-434.63,22.48,-862.97,984.27,422.76,-14.19,-812.92,0
392.97,637.10,601.17,585.58,333.10,-2.05,-367.86,-662.19,565.51,-305.80,-904.50,-704.02,-271.75,743.93,-821.83,888.78,0
-517.34,-642.62,350.36,-249.45,909.04,-388.61,-721.40,-428.12,8.61,-331.86,520.62,739.06,167.55,846.10,-316.66,-768.16,1
320.07,706.19,-347.97,177.89,317.14,-64.55,-679.41,641.22,-157.15,644.62,778.57,51.70,-336.56,331.59,22.21,-277.21,1
-462.61,-582.99,-972.56,711.82,-966.79,-957.42,-98.02,-131.36,597.56,335.81,735.03,517.14,953.05,-222.99,443.90,-776.86,0
722.53,505.03,-684.78,715.13,-97.92,-105.82,-822.91,-578.88,-789.20,97.40,-557.38,439.94,-37.94,860.19,-876.44,-802.16,1
524.74,379.76,-644.17,-713.45,-897.25,-643.29,305.92,93.62,-281.74,804.11,-638.13,-26.59,278.77,-288.93,-403.07,474.42,1
-273.90,-442.34,781.91,-348.60,914.61,-491.62,672.10,-900.10,-151.26,844.82,639.48,902.20,-610.82,-45.12,569.64,-330.80,1
530.26,605.16,-764.82,681.34,159.37,654.61,-262.66,-780.88,-596.15,-238.92,135.89,552.23,851.32,463.61,87.13,-988.21,1
-320.76,-601.31,-861.26,-518.62,-541.16,771.87,349.65,19.10,-419.69,410.10,604.98,97.67,-901.16,-261.07,178.89,657.63,1
-637.87,-200.23,-749.38,307.06,-115.74,659.86,-752.87,-222.10,42.78,789.60,-455.25,-143.21,-85.41,154.40,65.11,893.86,1
263.17,436.53,299.50,-256.41,-70.45,316.77,966.32,434.60,267.26,93.27,463.62,-725.09,-875.25,290.87,505.59,-963.91,1
-563.91,-417.27,-379.70,-151.57,608.25,-691.07,-357.72,702.03,394.95,775.38,606.61,-172.16,192.28,-393.73,483.56,217.63,1
462.91,512.25,362.01,834.58,-178.88,-596.32,277.67,-615.27,-70.09,-303.90,-726.47,-231.63,232.01,103.70,998.03,555.58,0
-455.69,-271.60,380.72,-582.37,-952.54,-205.62,175.17,-215.13,-575.55,-343.06,-548.78,-473.96,682.34,-733.94,-793.23,138.57,0
378.96,488.08,-90.30,673.74,-941.46,254.24,-182.11,197.31,-841.48,566.38,950.55,-495.29,-932.77,-266.28,-269.97,-845.49,1
-500.01,-442.38,718.77,-515.05,735.60,819.68,-688.77,-216.94,-815.09,854.52,-157.73,-776.42,339.30,-871.73,-474.51,938.66,1
557.37,456.38,-126.43,-885.04,315.61,102.53,677.85,683.81,-785.95,237.06,-734.25,-661.46,666.04,-950.80,-163.00,938.45,0
531.84,581.61,-668.20,-745.04,-661.22,-532.62,-262.96,-24.53,-578.98,596.37,298.65,213.60,401.26,-401.22,-41.89,-4.75,1
568.84,459.47,-837.11,-20.26,-874.14,-418.12,210.40,620.78,499.96,572.40,76.35,996.33,-17.72,967.18,-994.13,202.76,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
324.95,443.53,-124.28,-831.35,-584.32,-480.98,-928.43,217.73,-932.68,-843.86,-914.67,-589.68,-580.35,782.23,-579.60,-957.25,0
515.17,601.37,124.45,201.84,8.83,-538.47,-770.26,-997.69,212.64,66.79,513.02,184.71,-882.12,66.23,-384.66,714.45,0
503.87,441.28,64.17,-889.16,-443.61,825.29,-535.79,435.21,-751.79,890.10,-436.43,-606.22,907.09,674.19,781.79,-468.95,1
392.36,536.17,-609.83,-308.51,722.34,-926.93,991.91,198.04,547.34,-178.78,-269.18,562.63,-201.04,179.63,-180.83,617.11,1
-601.26,-376.96,-690.73,169.01,-138.38,-708.50,-382.82,-731.69,-802.77,-841.76,-969.22,-666.66,-46.38,544.90,-5.67,169.61,1
-491.81,-396.57,-755.12,-735.35,-283.42,-788.78,-976.32,675.00,627.95,-167.95,-29.23,-435.71,-682.00,-50.53,442.58,176.19,1
-482.07,-510.32,959.50,612.27,766.48,-361.24,625.20,-910.61,-973.49,-672.78,-546.90,818.89,339.53,-778.35,848.47,-554.85,1
-506.55,-538.56,674.78,-563.27,-893.85,24.45,-340.95,657.15,-737.50,399.95,-570.77,466.16,755.87,-336.93,42.04,340.21,1
-371.01,-367.16,124.85,241.32,82.92,-922.97,745.08,712.44,58.74,95.49,513.94,-162.98,274.39,949.73,-716.48,254.47,1
551.04,626.98,160.30,990.37,996.48,87.45,-754.49,-341.63,95.14,-52.73,89.53,-440.50,120.64,640.31,-53.36,677.80,0
604.57,663.69,374.34,-320.18,-487.86,-713.33,-37.62,-372.89,927.95,-115.16,849.63,372.05,-671.02,996.52,-591.46,728.96,1
323.99,385.20,-994.35,-627.75,-611.56,-666.11,11.71,466.00,383.49,-721.42,-752.56,510.46,59.63,610.30,-546.24,724.38,1
-660.42,-410.75,407.35,-178.43,-549.51,-479.08,-378.31,-872.74,201.04,-941.19,439.67,212.80,-56.57,-633.40,-683.67,412.12,1
476.13,375.95,-447.31,684.81,-260.91,-984.26,13.91,692.99,367.99,93.15,870.68,-418.80,726.51,-735.46,530.22,-203.91,0
-540.46,-404.28,596.30,-704.04,269.12,-428.72,439.66,839.92,-70.66,787.44,82.60,-164.28,912.13,-81.97,520.84,-707.10,1
524.77,365.93,-209.37,-862.65,516.74,-787.40,132.27,65.73,748.62,-750.01,-39.87,532.82,784.80,283.05,-159.03,-632.95,0
-543.05,-557.36,-295.07,933.57,147.20,-236.74,-875.59,-917.54,663.66,111.08,96.21,-570.66,887.98,-171.11,-130.85,-457.59,0
-339.04,-361.13,428.48,-679.87,-520.71,511.93,952.43,-654.89,-382.04,143.19,-968.15,69.66,-24.73,439.00,-434.67,-732.83,0
418.84,571.97,759.27,605.93,-903.48,-976.54,-959.55,-877.62,-574.98,-55.53,829.88,-776.70,538.35,-264.85,-475.68,-75.78,1
